Name,Name,Run 1,sex,rider_country,race_country,Date,track_name
Stefan GARLICKI,Stefan GARLICKI,3:46.84221,Men,South African, Italy,26th Aug 2017,Val di Sole
Alexandre FAYOLLE,Alexandre FAYOLLE,3:47.00622,Men,French, Italy,26th Aug 2017,Val di Sole
Matt SIMMONDS (elt),Matt SIMMONDS (elt),3:47.52923,Men,British, Italy,26th Aug 2017,Val di Sole
Gee ATHERTON,Gee ATHERTON,3:47.65424,Men,British, Italy,26th Aug 2017,Val di Sole
David TRUMMER,David TRUMMER,3:47.71125,Men,Austrian, Italy,26th Aug 2017,Val di Sole
Jure ŽABJEK,Jure ŽABJEK,3:47.79226,Men,Slovenian, Italy,26th Aug 2017,Val di Sole
Elliott HEAP,Elliott HEAP,3:48.02327,Men,British, Italy,26th Aug 2017,Val di Sole
Taylor VERNON,Taylor VERNON,3:49.20628,Men,British, Italy,26th Aug 2017,Val di Sole
Marc BEAUMONT,Marc BEAUMONT,3:49.63029,Men,British, Italy,26th Aug 2017,Val di Sole
Markus PEKOLL,Markus PEKOLL,3:49.67130,Men,Austrian, Italy,26th Aug 2017,Val di Sole
Thibault LALY,Thibault LALY,3:49.76031,Men,French, Italy,26th Aug 2017,Val di Sole
Marcelo GUTIÉRREZ,Marcelo GUTIÉRREZ,3:49.82932,Men,Colombian, Italy,26th Aug 2017,Val di Sole
Pierre Charles GEORGES,Pierre Charles GEORGES,3:50.06433,Men,French, Italy,26th Aug 2017,Val di Sole
Jacob DICKSON,Jacob DICKSON,3:50.12334,Men,Irish, Italy,26th Aug 2017,Val di Sole
Gaetan VIGE,Gaetan VIGE,3:50.45835,Men,French, Italy,26th Aug 2017,Val di Sole
Jack READING,Jack READING,3:50.69036,Men,British, Italy,26th Aug 2017,Val di Sole
Rupert CHAPMAN,Rupert CHAPMAN,3:50.70037,Men,New Zealand, Italy,26th Aug 2017,Val di Sole
Loris REVELLI,Loris REVELLI,3:51.00438,Men,Italian, Italy,26th Aug 2017,Val di Sole
Dylan LEVESQUE,Dylan LEVESQUE,3:51.36239,Men,French, Italy,26th Aug 2017,Val di Sole
Francesco COLOMBO,Francesco COLOMBO,3:51.48840,Men,Italian, Italy,26th Aug 2017,Val di Sole
Maxime CIRIEGO,Maxime CIRIEGO,3:52.30241,Men,French, Italy,26th Aug 2017,Val di Sole
Brendan FAIRCLOUGH,Brendan FAIRCLOUGH,3:52.38542,Men,British, Italy,26th Aug 2017,Val di Sole
Andreas KOLB,Andreas KOLB,3:52.94343,Men,Austrian, Italy,26th Aug 2017,Val di Sole
Janis LEHMANN,Janis LEHMANN,3:53.08044,Men,Swiss, Italy,26th Aug 2017,Val di Sole
Joe SMITH (elt),Joe SMITH (elt),3:53.09545,Men,British, Italy,26th Aug 2017,Val di Sole
Joshua BARTH,Joshua BARTH,3:53.32946,Men,German, Italy,26th Aug 2017,Val di Sole
Danny HART (elt),Danny HART (elt),3:53.66847,Men,British, Italy,26th Aug 2017,Val di Sole
Silas GRANDY,Silas GRANDY,3:53.70148,Men,German, Italy,26th Aug 2017,Val di Sole
Benoit COUGOUREUX,Benoit COUGOUREUX,3:53.95849,Men,French, Italy,26th Aug 2017,Val di Sole
Oscar HÄRNSTRÖM,Oscar HÄRNSTRÖM,3:54.07350,Men,Swedish, Italy,26th Aug 2017,Val di Sole
Reece WILSON,Reece WILSON,3:54.79651,Men,British, Italy,26th Aug 2017,Val di Sole
Rafael GUTIÉRREZ VILLEGAS,Rafael GUTIÉRREZ VILLEGAS,3:55.17552,Men,Colombian, Italy,26th Aug 2017,Val di Sole
Dean LUCAS,Dean LUCAS,3:56.38553,Men,Australian, Italy,26th Aug 2017,Val di Sole
Matthew WALKER,Matthew WALKER,3:56.64554,Men,New Zealand, Italy,26th Aug 2017,Val di Sole
Sławomir ŁUKASIK,Sławomir ŁUKASIK,3:57.20255,Men,Polish, Italy,26th Aug 2017,Val di Sole
Eddie MASTERS,Eddie MASTERS,3:58.30556,Men,New Zealand, Italy,26th Aug 2017,Val di Sole
Francesco Danilo PETRUCCI,Francesco Danilo PETRUCCI,3:58.54457,Men,Italian, Italy,26th Aug 2017,Val di Sole
Marco MILIVINTI,Marco MILIVINTI,3:58.64358,Men,Italian, Italy,26th Aug 2017,Val di Sole
Reuben OLORENSHAW,Reuben OLORENSHAW,3:58.91359,Men,New Zealand, Italy,26th Aug 2017,Val di Sole
Henry FITZGERALD,Henry FITZGERALD,3:59.07960,Men,Canadian, Italy,26th Aug 2017,Val di Sole
Jay WILLIAMSON,Jay WILLIAMSON,3:59.80661,Men,British, Italy,26th Aug 2017,Val di Sole
Josh LOWE,Josh LOWE,4:00.38162,Men,British, Italy,26th Aug 2017,Val di Sole
Jérôme CAROLI,Jérôme CAROLI,4:00.49463,Men,Swiss, Italy,26th Aug 2017,Val di Sole
Douglas VIEIRA,Douglas VIEIRA,4:00.72164,Men,Brazilian, Italy,26th Aug 2017,Val di Sole
Jackson FREW,Jackson FREW,4:00.73765,Men,Australian, Italy,26th Aug 2017,Val di Sole
Constantin RUETSCH,Constantin RUETSCH,4:00.91466,Men,Swiss, Italy,26th Aug 2017,Val di Sole
Graeme MUDD,Graeme MUDD,4:02.18967,Men,Australian, Italy,26th Aug 2017,Val di Sole
Carlo CAIRE,Carlo CAIRE,4:03.50568,Men,Italian, Italy,26th Aug 2017,Val di Sole
Forrest RIESCO,Forrest RIESCO,4:04.08969,Men,Canadian, Italy,26th Aug 2017,Val di Sole
Bruce KLEIN,Bruce KLEIN,4:04.18670,Men,American, Italy,26th Aug 2017,Val di Sole
Brook MACDONALD,Brook MACDONALD,4:04.24671,Men,New Zealand, Italy,26th Aug 2017,Val di Sole
Jasper JAUCH,Jasper JAUCH,4:05.85072,Men,German, Italy,26th Aug 2017,Val di Sole
Mike JONES (elt),Mike JONES (elt),4:05.85873,Men,British, Italy,26th Aug 2017,Val di Sole
Thibaut RUFFIN,Thibaut RUFFIN,4:06.03574,Men,French, Italy,26th Aug 2017,Val di Sole
Johannes FISCHBACH,Johannes FISCHBACH,4:08.68475,Men,German, Italy,26th Aug 2017,Val di Sole
Kenta GALLAGHER,Kenta GALLAGHER,4:09.43776,Men,British, Italy,26th Aug 2017,Val di Sole
Kevin MARRY,Kevin MARRY,4:30.14077,Men,French, Italy,26th Aug 2017,Val di Sole
Lutz WEBER,Lutz WEBER,4:44.07978,Men,Swiss, Italy,26th Aug 2017,Val di Sole
Greg MINNAAR,Greg MINNAAR,5:13.58279,Men,South African, Italy,26th Aug 2017,Val di Sole
Bryan PFEIFFER,Bryan PFEIFFER,5:40.95580,Men,French, Italy,26th Aug 2017,Val di Sole
Stanislav SEHNAL,Stanislav SEHNAL,DNF,Men,Czech, Italy,26th Aug 2017,Val di Sole
Jack O'HARE,Jack O'HARE,DNQ,Men,Australian, Italy,26th Aug 2017,Val di Sole
Antonín KRÁL,Antonín KRÁL,DNQ,Men,Czech, Italy,26th Aug 2017,Val di Sole
Ziga PANDUR,Ziga PANDUR,DNQ,Men,Slovenian, Italy,26th Aug 2017,Val di Sole
Shane LESLIE,Shane LESLIE,DNQ,Men,American, Italy,26th Aug 2017,Val di Sole
Benny STRASSER,Benny STRASSER,DNQ,Men,German, Italy,26th Aug 2017,Val di Sole
Miran VAUH,Miran VAUH,DNQ,Men,Slovenian, Italy,26th Aug 2017,Val di Sole
Hugo ROBENEK,Hugo ROBENEK,DNQ,Men,Czech, Italy,26th Aug 2017,Val di Sole
Eliot JACKSON,Eliot JACKSON,DNQ,Men,American, Italy,26th Aug 2017,Val di Sole
George GANNICOTT,George GANNICOTT,DNQ,Men,British, Italy,26th Aug 2017,Val di Sole
Steven CEBALLOS,Steven CEBALLOS,DNQ,Men,Colombian, Italy,26th Aug 2017,Val di Sole
Lewis SUMMERS,Lewis SUMMERS,DNQ,Men,British, Italy,26th Aug 2017,Val di Sole
Valentin CHATANAY,Valentin CHATANAY,DNQ,Men,French, Italy,26th Aug 2017,Val di Sole
Jack CROWLEY,Jack CROWLEY,DNQ,Men,Irish, Italy,26th Aug 2017,Val di Sole
Noel NIEDERBERGER,Noel NIEDERBERGER,DNQ,Men,Swiss, Italy,26th Aug 2017,Val di Sole
Johann POTGIETER,Johann POTGIETER,DNQ,Men,South African, Italy,26th Aug 2017,Val di Sole
Adi VAN DER MERWE,Adi VAN DER MERWE,DNQ,Men,South African, Italy,26th Aug 2017,Val di Sole
Anton Lauritz WÜNSCHER,Anton Lauritz WÜNSCHER,DNQ,Men,German, Italy,26th Aug 2017,Val di Sole
Fraser MCGLONE,Fraser MCGLONE,DNQ,Men,British, Italy,26th Aug 2017,Val di Sole
Felix BAUER,Felix BAUER,DNQ,Men,German, Italy,26th Aug 2017,Val di Sole
Julian STEINER,Julian STEINER,DNQ,Men,German, Italy,26th Aug 2017,Val di Sole
Fabian ULRICH,Fabian ULRICH,DNQ,Men,Austrian, Italy,26th Aug 2017,Val di Sole
Sam DALE (elt),Sam DALE (elt),DNQ,Men,British, Italy,26th Aug 2017,Val di Sole
Sean LEADER,Sean LEADER,DNQ,Men,American, Italy,26th Aug 2017,Val di Sole
Alexander RUSEV,Alexander RUSEV,DNQ,Men,Bulgarian, Italy,26th Aug 2017,Val di Sole
Wyn MASTERS,Wyn MASTERS,DNQ,Men,New Zealand, Italy,26th Aug 2017,Val di Sole
Roger VIEIRA,Roger VIEIRA,DNQ,Men,Brazilian, Italy,26th Aug 2017,Val di Sole
Wojciech CZERMAK,Wojciech CZERMAK,DNQ,Men,Polish, Italy,26th Aug 2017,Val di Sole
Faustin FIGARET,Faustin FIGARET,DNQ,Men,French, Italy,26th Aug 2017,Val di Sole
Harry MOLLOY,Harry MOLLOY,DNQ,Men,British, Italy,26th Aug 2017,Val di Sole
Gaetan RUFFIN,Gaetan RUFFIN,DNQ,Men,French, Italy,26th Aug 2017,Val di Sole
Tahnée SEAGRAVE,Tahnée SEAGRAVE,4:14.8311,Women,British, Italy,26th Aug 2017,Val di Sole
Myriam NICOLE,Myriam NICOLE,4:17.9292,Women,French, Italy,26th Aug 2017,Val di Sole
Tracey HANNAH,Tracey HANNAH,4:18.6713,Women,Australian, Italy,26th Aug 2017,Val di Sole
Rachel ATHERTON,Rachel ATHERTON,4:21.0014,Women,British, Italy,26th Aug 2017,Val di Sole
Eleonora FARINA,Eleonora FARINA,4:24.9285,Women,Italian, Italy,26th Aug 2017,Val di Sole
Emilie SIEGENTHALER,Emilie SIEGENTHALER,4:27.9666,Women,Swiss, Italy,26th Aug 2017,Val di Sole
Miranda MILLER,Miranda MILLER,4:31.4907,Women,Canadian, Italy,26th Aug 2017,Val di Sole
Monika HRASTNIK,Monika HRASTNIK,4:35.0458,Women,Slovenian, Italy,26th Aug 2017,Val di Sole
Marine CABIROU,Marine CABIROU,4:36.4169,Women,French, Italy,26th Aug 2017,Val di Sole
Cécile RAVANEL,Cécile RAVANEL,4:36.63610,Women,French, Italy,26th Aug 2017,Val di Sole
Carina CAPPELLARI,Carina CAPPELLARI,4:39.21911,Women,Swiss, Italy,26th Aug 2017,Val di Sole
Veronika WIDMANN,Veronika WIDMANN,4:45.84312,Women,Italian, Italy,26th Aug 2017,Val di Sole
Alia MARCELLINI,Alia MARCELLINI,4:47.39713,Women,Italian, Italy,26th Aug 2017,Val di Sole
Sandra RÜBESAM,Sandra RÜBESAM,4:50.73414,Women,German, Italy,26th Aug 2017,Val di Sole
Lea Salome RUTZ,Lea Salome RUTZ,4:52.14515,Women,Swiss, Italy,26th Aug 2017,Val di Sole
Vaea VERBEECK,Vaea VERBEECK,DNS,Women,Canadian, Italy,26th Aug 2017,Val di Sole
Alexandra WOHLGENSINGER,Alexandra WOHLGENSINGER,DNQ,Women,Swiss, Italy,26th Aug 2017,Val di Sole
Agata BULSKA,Agata BULSKA,DNQ,Women,Polish, Italy,26th Aug 2017,Val di Sole
Aaron GWIN,Aaron GWIN,4:18.4261,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Dean LUCAS,Dean LUCAS,4:19.4842,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Danny HART (elt),Danny HART (elt),4:19.8463,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Loïc BRUNI,Loïc BRUNI,4:21.6844,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Mike JONES (elt),Mike JONES (elt),4:21.8585,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Troy BROSNAN,Troy BROSNAN,4:21.9576,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Baptiste PIERRON,Baptiste PIERRON,4:22.1927,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Jack MOIR,Jack MOIR,4:22.3478,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Jacob DICKSON,Jacob DICKSON,4:22.7169,Men,Irish, Canada,6th Aug 2017,Mont-Sainte-Anne
Eliot JACKSON,Eliot JACKSON,4:22.72010,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Adam BRAYTON,Adam BRAYTON,4:22.97611,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Kirk MCDOWALL,Kirk MCDOWALL,4:22.97712,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Eddie MASTERS,Eddie MASTERS,4:23.11713,Men,New Zealand, Canada,6th Aug 2017,Mont-Sainte-Anne
Bruce KLEIN,Bruce KLEIN,4:23.72114,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Kiran MACKINNON,Kiran MACKINNON,4:24.54615,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Johannes FISCHBACH,Johannes FISCHBACH,4:24.63416,Men,German, Canada,6th Aug 2017,Mont-Sainte-Anne
Gee ATHERTON,Gee ATHERTON,4:24.77617,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Marc BEAUMONT,Marc BEAUMONT,4:24.89318,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Joshua BUTTON,Joshua BUTTON,4:25.17919,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Gustavo ORTIZ,Gustavo ORTIZ,4:25.51620,Men,Chilean, Canada,6th Aug 2017,Mont-Sainte-Anne
Taylor VERNON,Taylor VERNON,4:25.56721,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Charlie HARRISON,Charlie HARRISON,4:25.98222,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
David TRUMMER,David TRUMMER,4:26.21623,Men,Austrian, Canada,6th Aug 2017,Mont-Sainte-Anne
Greg WILLIAMSON,Greg WILLIAMSON,4:26.35624,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Jake NEWELL,Jake NEWELL,4:26.60125,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Hugo LANGEVIN,Hugo LANGEVIN,4:26.86126,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Loris REVELLI,Loris REVELLI,4:27.47927,Men,Italian, Canada,6th Aug 2017,Mont-Sainte-Anne
Logan BINGGELI,Logan BINGGELI,4:27.55028,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Markus PEKOLL,Markus PEKOLL,4:28.02229,Men,Austrian, Canada,6th Aug 2017,Mont-Sainte-Anne
Matt SIMMONDS (elt),Matt SIMMONDS (elt),4:28.28630,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Rupert CHAPMAN,Rupert CHAPMAN,4:28.36831,Men,New Zealand, Canada,6th Aug 2017,Mont-Sainte-Anne
Kenta GALLAGHER,Kenta GALLAGHER,4:28.59632,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Joe SMITH (elt),Joe SMITH (elt),4:28.61133,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Rafael GUTIÉRREZ VILLEGAS,Rafael GUTIÉRREZ VILLEGAS,4:28.62934,Men,Colombian, Canada,6th Aug 2017,Mont-Sainte-Anne
Shane LESLIE,Shane LESLIE,4:28.63335,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Mark WALLACE,Mark WALLACE,4:28.84336,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Thibault LALY,Thibault LALY,4:29.22337,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Jordan PROCHYRA,Jordan PROCHYRA,4:29.47738,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Thibaut RUFFIN,Thibaut RUFFIN,4:29.75439,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Graeme MUDD,Graeme MUDD,4:29.83040,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Jure ŽABJEK,Jure ŽABJEK,4:30.30541,Men,Slovenian, Canada,6th Aug 2017,Mont-Sainte-Anne
Alexandre FAYOLLE,Alexandre FAYOLLE,4:30.55342,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Jackson FREW,Jackson FREW,4:31.13043,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Magnus MANSON,Magnus MANSON,4:31.22744,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Pierre Charles GEORGES,Pierre Charles GEORGES,4:31.35745,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Jason SCHROEDER,Jason SCHROEDER,4:31.56146,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Brook MACDONALD,Brook MACDONALD,4:31.56247,Men,New Zealand, Canada,6th Aug 2017,Mont-Sainte-Anne
Gaetan RUFFIN,Gaetan RUFFIN,4:31.98748,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Sam BLENKINSOP,Sam BLENKINSOP,4:32.05849,Men,New Zealand, Canada,6th Aug 2017,Mont-Sainte-Anne
Benoit COUGOUREUX,Benoit COUGOUREUX,4:32.42150,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Jérôme CAROLI,Jérôme CAROLI,4:32.54351,Men,Swiss, Canada,6th Aug 2017,Mont-Sainte-Anne
Brendan FAIRCLOUGH,Brendan FAIRCLOUGH,4:32.56952,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Luca SHAW,Luca SHAW,4:32.64253,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Amaury PIERRON,Amaury PIERRON,4:32.66054,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Benoît COULANGES,Benoît COULANGES,4:32.99655,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Florent PAYET,Florent PAYET,4:33.80256,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Loris VERGIER,Loris VERGIER,4:33.95057,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Wyn MASTERS,Wyn MASTERS,4:34.17358,Men,New Zealand, Canada,6th Aug 2017,Mont-Sainte-Anne
Laurie GREENLAND,Laurie GREENLAND,4:34.30659,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Stefan GARLICKI,Stefan GARLICKI,4:34.69260,Men,South African, Canada,6th Aug 2017,Mont-Sainte-Anne
Henry FITZGERALD,Henry FITZGERALD,4:35.59161,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
George GANNICOTT,George GANNICOTT,4:35.65662,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Harry MOLLOY,Harry MOLLOY,4:35.87663,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Oscar HÄRNSTRÖM,Oscar HÄRNSTRÖM,4:36.36264,Men,Swedish, Canada,6th Aug 2017,Mont-Sainte-Anne
Faustin FIGARET,Faustin FIGARET,4:37.64565,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Jack READING,Jack READING,4:37.66666,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Phil ATWILL,Phil ATWILL,4:37.90367,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Mick HANNAH,Mick HANNAH,4:38.13268,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Francesco COLOMBO,Francesco COLOMBO,4:38.31569,Men,Italian, Canada,6th Aug 2017,Mont-Sainte-Anne
Brent SMITH,Brent SMITH,4:38.60770,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Kyle GRAU,Kyle GRAU,4:40.23571,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Walker SHAW,Walker SHAW,4:41.25672,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Isak LEIVSSON,Isak LEIVSSON,4:47.38573,Men,Norwegian, Canada,6th Aug 2017,Mont-Sainte-Anne
Dakotah NORTON,Dakotah NORTON,4:49.84374,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Matthew MCCORKELL,Matthew MCCORKELL,5:04.53475,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Gaetan VIGE,Gaetan VIGE,5:17.98776,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Rudy CABIROU,Rudy CABIROU,5:18.35477,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Dylan LEVESQUE,Dylan LEVESQUE,6:52.47278,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Charlie HATTON,Charlie HATTON,6:55.79879,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Greg MINNAAR,Greg MINNAAR,DSQ,Men,South African, Canada,6th Aug 2017,Mont-Sainte-Anne
Kevin MARRY,Kevin MARRY,DNQ,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Tanner STEPHENS,Tanner STEPHENS,DNQ,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Bryn DICKERSON,Bryn DICKERSON,DNQ,Men,New Zealand, Canada,6th Aug 2017,Mont-Sainte-Anne
Max SCHARF,Max SCHARF,DNQ,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Yuki KUSHIMA,Yuki KUSHIMA,DNQ,Men,Japanese, Canada,6th Aug 2017,Mont-Sainte-Anne
Gareth BREWIN,Gareth BREWIN,DNQ,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Cole LUCAS,Cole LUCAS,DNQ,Men,New Zealand, Canada,6th Aug 2017,Mont-Sainte-Anne
Carson EISWALD,Carson EISWALD,DNQ,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Austin HACKETT-KLAUBE,Austin HACKETT-KLAUBE,DNQ,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Sam DALE (elt),Sam DALE (elt),DNQ,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Lewis SUMMERS,Lewis SUMMERS,DNQ,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Agustín Esteban SÁEZ AGUILAR,Agustín Esteban SÁEZ AGUILAR,DNQ,Men,Chilean, Canada,6th Aug 2017,Mont-Sainte-Anne
Dave HABICHT,Dave HABICHT,DNQ,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Esteban ZULUAGA MEJIA,Esteban ZULUAGA MEJIA,DNQ,Men,Colombian, Canada,6th Aug 2017,Mont-Sainte-Anne
Mauricio FLORES,Mauricio FLORES,DNQ,Men,Argentinian, Canada,6th Aug 2017,Mont-Sainte-Anne
Vlad SHERRYUBLE,Vlad SHERRYUBLE,DNQ,Men,Russian, Canada,6th Aug 2017,Mont-Sainte-Anne
Benjamin DENGATE,Benjamin DENGATE,DNQ,Men,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Demetri TRIANTAFILLOU,Demetri TRIANTAFILLOU,DNQ,Men,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Elliott HEAP,Elliott HEAP,DNQ,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Bryan PFEIFFER,Bryan PFEIFFER,DNQ,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Jonathan LEFRANCOIS,Jonathan LEFRANCOIS,DNQ,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Maxime CIRIEGO,Maxime CIRIEGO,DNQ,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Thomas GUIBAL,Thomas GUIBAL,DNQ,Men,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Juan Sebastian POSADA COLORADO,Juan Sebastian POSADA COLORADO,DNQ,Men,Colombian, Canada,6th Aug 2017,Mont-Sainte-Anne
Philippe RICARD,Philippe RICARD,DNQ,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Samuel THIBAULT,Samuel THIBAULT,DNQ,Men,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Marcelo GUTIÉRREZ,Marcelo GUTIÉRREZ,DNQ,Men,Colombian, Canada,6th Aug 2017,Mont-Sainte-Anne
Joel TUNBRIDGE,Joel TUNBRIDGE,DNQ,Men,New Zealand, Canada,6th Aug 2017,Mont-Sainte-Anne
Reece WILSON,Reece WILSON,DNQ,Men,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Tahnée SEAGRAVE,Tahnée SEAGRAVE,4:46.7231,Women,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Myriam NICOLE,Myriam NICOLE,4:52.4602,Women,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Tracey HANNAH,Tracey HANNAH,4:58.7793,Women,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Emilie SIEGENTHALER,Emilie SIEGENTHALER,4:59.4764,Women,Swiss, Canada,6th Aug 2017,Mont-Sainte-Anne
Rachel ATHERTON,Rachel ATHERTON,4:59.5495,Women,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Eleonora FARINA,Eleonora FARINA,5:11.8486,Women,Italian, Canada,6th Aug 2017,Mont-Sainte-Anne
Miranda MILLER,Miranda MILLER,5:13.6177,Women,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Vaea VERBEECK,Vaea VERBEECK,5:24.5898,Women,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Frida Helena RØNNING,Frida Helena RØNNING,5:49.6479,Women,Norwegian, Canada,6th Aug 2017,Mont-Sainte-Anne
Tegan MOLLOY,Tegan MOLLOY,5:50.34110,Women,Australian, Canada,6th Aug 2017,Mont-Sainte-Anne
Veronika WIDMANN,Veronika WIDMANN,5:58.73811,Women,Italian, Canada,6th Aug 2017,Mont-Sainte-Anne
Eva BATTOLLA,Eva BATTOLLA,6:03.12312,Women,Swiss, Canada,6th Aug 2017,Mont-Sainte-Anne
Laurie CITYNSKI,Laurie CITYNSKI,6:22.55813,Women,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Audrée VAILLANCOURT,Audrée VAILLANCOURT,6:50.09514,Women,Canadian, Canada,6th Aug 2017,Mont-Sainte-Anne
Marine CABIROU,Marine CABIROU,8:12.69615,Women,French, Canada,6th Aug 2017,Mont-Sainte-Anne
Agata BULSKA,Agata BULSKA,DNQ,Women,Polish, Canada,6th Aug 2017,Mont-Sainte-Anne
Manon CARPENTER,Manon CARPENTER,DNQ,Women,British, Canada,6th Aug 2017,Mont-Sainte-Anne
Angelina PALERMO,Angelina PALERMO,DNQ,Women,American, Canada,6th Aug 2017,Mont-Sainte-Anne
Mariana SALAZAR,Mariana SALAZAR,DNQ,Women,Salvadoran, Canada,6th Aug 2017,Mont-Sainte-Anne
Greg MINNAAR,Greg MINNAAR,2:57.0421,Men,South African, Switzerland,9th Jul 2017,Lenzerheide
Troy BROSNAN,Troy BROSNAN,2:57.2042,Men,Australian, Switzerland,9th Jul 2017,Lenzerheide
Danny HART (elt),Danny HART (elt),2:58.8683,Men,British, Switzerland,9th Jul 2017,Lenzerheide
Laurie GREENLAND,Laurie GREENLAND,2:59.9854,Men,British, Switzerland,9th Jul 2017,Lenzerheide
